total_steps,episode,episode_steps,episode_reward,episode_time,critic_loss_one,critic_loss_two,critic_loss,actor_loss
251867,258,1600,-43.04712358121601,24.928465366363525,0.7719578146934509,0.5472584962844849,1.319216251373291,
253467,259,1600,-43.00971469028632,25.905282020568848,0.4381187856197357,0.4975581169128418,0.9356769323348999,
255067,260,1600,-25.80283347745962,22.67407512664795,0.23176608979701996,0.14868614077568054,0.3804522156715393,
256667,261,1600,-23.65965431659857,25.489585399627686,0.03167390078306198,0.025805417448282242,0.05747931823134422,
258267,262,1600,-28.150467245869386,25.620676040649414,0.1313210427761078,0.14806640148162842,0.2793874442577362,
259867,263,1600,-32.255649320488715,24.334659337997437,0.20897141098976135,0.20347929000854492,0.4124507009983063,
261467,264,1600,-20.24928696117722,76.83429384231567,0.29353299736976624,0.24817341566085815,0.5417064428329468,
262908,265,1441,-120.45617192067553,21.780085802078247,0.24988427758216858,0.25136664509773254,0.5012509226799011,5.889867305755615
264508,266,1600,-17.88356684928983,25.73525619506836,0.15045681595802307,0.21857360005378723,0.3690304160118103,5.718789577484131
266108,267,1600,-28.805347665290064,24.561176300048828,0.21524491906166077,0.20964042842388153,0.4248853325843811,5.749543190002441
267708,268,1600,-23.98234892180426,23.545313835144043,0.09294526278972626,0.06492084264755249,0.15786610543727875,5.253960609436035
269308,269,1600,-21.632821367156765,25.449158430099487,0.08996690809726715,0.1378917098045349,0.22785861790180206,5.920113563537598
270908,270,1600,-56.70342141386856,76.7685317993164,0.10091057419776917,0.17748549580574036,0.2783960700035095,5.34864616394043
272508,271,1600,-21.60318534068918,24.278783082962036,0.4165947437286377,0.5779550075531006,0.9945497512817383,5.517773151397705
274108,272,1600,-36.50038680689259,25.603942394256592,0.14961892366409302,0.14129585027694702,0.29091477394104004,5.066511154174805
275708,273,1600,-35.173796169317455,24.18329119682312,0.031820591539144516,0.05032724887132645,0.08214783668518066,4.415814399719238
277308,274,1600,-19.61391131187382,25.087801456451416,0.16067618131637573,0.2862188220024109,0.4468950033187866,6.753018856048584
278908,275,1600,-21.412760704918078,24.460373878479004,0.20097224414348602,0.1302737444639206,0.3312459886074066,5.635122776031494
280508,276,1600,-20.306428456033338,79.15400862693787,0.09766950458288193,0.07027852535247803,0.16794803738594055,4.672149181365967
282108,277,1600,-23.75912871141274,24.98741054534912,0.1192106083035469,0.15884891152381897,0.2780595123767853,4.473615646362305
283708,278,1600,-10.578546044526663,24.28861927986145,0.07361020892858505,0.020552784204483032,0.09416299313306808,4.611424446105957
285308,279,1600,5.0657394475557,23.93552541732788,0.14989089965820312,0.10783091932535172,0.25772181153297424,4.707752227783203
286908,280,1600,5.643598165800782,25.535769939422607,0.3325027823448181,0.2591041624546051,0.5916069746017456,5.552156925201416
288508,281,1600,-13.100205923042349,25.26665163040161,0.08900494873523712,0.07891441881656647,0.1679193675518036,5.217463493347168
290108,282,1600,-6.368880093178027,77.22978281974792,0.06189721077680588,0.04521781951189041,0.10711503028869629,4.594696044921875
291708,283,1600,-4.8006057108542715,22.74605369567871,0.06699906289577484,0.059554487466812134,0.12655355036258698,4.619064807891846
293308,284,1600,10.791433129498541,25.777084350585938,0.25950706005096436,0.21291828155517578,0.47242534160614014,5.953920364379883
294908,285,1600,2.8021213957301407,25.27708387374878,0.08309099078178406,0.04950626194477081,0.13259725272655487,3.864690065383911
296508,286,1600,-6.545295120308389,24.7243914604187,0.08952832967042923,0.06682572513818741,0.15635405480861664,3.9956517219543457
298108,287,1600,28.70067159888037,23.085750579833984,0.22706052660942078,0.12514358758926392,0.3522041141986847,4.531560897827148
299708,288,1600,-4.189362289512212,25.246140241622925,0.42240527272224426,0.2910614013671875,0.7134666442871094,4.5633978843688965
301308,289,1600,7.052760391600895,77.57217931747437,0.1079326644539833,0.1399276852607727,0.24786034226417542,4.561647415161133
302908,290,1600,23.056115590239255,23.884798049926758,0.08781943470239639,0.09980776160955429,0.18762719631195068,4.220187187194824
304508,291,1600,13.844386180054787,24.240567207336426,0.06707245111465454,0.05577584356069565,0.12284829467535019,4.404513359069824
306108,292,1600,27.00922418729414,24.977884531021118,0.4084985554218292,0.37858283519744873,0.7870813608169556,4.347591400146484
307708,293,1600,28.650992287919827,25.489489316940308,0.04115930572152138,0.09545315057039261,0.13661246001720428,4.370951175689697
309308,294,1600,34.58385259347828,24.410314321517944,0.84392249584198,1.2027851343154907,2.0467076301574707,4.604428768157959
310908,295,1600,37.31917338927168,79.73366808891296,0.1368112415075302,0.07584571838378906,0.21265695989131927,4.046692371368408
312508,296,1600,41.530693426210476,23.312644481658936,0.08257236331701279,0.09941282868385315,0.18198519945144653,4.24321174621582
314108,297,1600,31.032898806165193,25.365955591201782,0.10642772912979126,0.07046142965555191,0.17688915133476257,4.753715515136719
315708,298,1600,47.304681081285196,25.494831323623657,0.08924344927072525,0.09086347371339798,0.18010692298412323,4.3377885818481445
317308,299,1600,48.881838838124054,23.26582646369934,0.16909301280975342,0.20936116576194763,0.37845417857170105,4.086372375488281
318908,300,1600,36.28646915662482,26.056902408599854,0.30088579654693604,0.34253203868865967,0.6434178352355957,4.5910139083862305
320508,301,1600,33.58750543627278,76.83298873901367,0.06254515051841736,0.06931169331073761,0.13185684382915497,3.383387565612793
322108,302,1600,46.68885229610206,23.849697589874268,0.1545284539461136,0.09198988974094391,0.2465183436870575,3.5339879989624023
323708,303,1600,17.035590767351728,25.08718204498291,0.20194649696350098,0.20720496773719788,0.40915146470069885,4.416262149810791
325308,304,1600,11.114347849941588,23.999199867248535,0.1029767245054245,0.07156916707754135,0.17454588413238525,3.518846035003662
326908,305,1600,10.861939706160822,24.11203360557556,0.08589804172515869,0.12371379137039185,0.20961183309555054,3.8329453468322754
328508,306,1600,21.893180731156562,25.59841012954712,0.13294652104377747,0.12372443825006485,0.2566709518432617,3.0255589485168457
330108,307,1600,18.806463465659167,79.36537837982178,0.1441780924797058,0.1014622300863266,0.2456403225660324,3.8684449195861816
331708,308,1600,32.466010028996,23.65012836456299,0.11015486717224121,0.05813802406191826,0.16829289495944977,4.004983901977539
333308,309,1600,27.101079175955803,25.55770444869995,0.08840008080005646,0.11348465085029602,0.20188473165035248,4.031391143798828
334908,310,1600,25.642719715502537,25.51798439025879,0.10881848633289337,0.08383459597826004,0.192653089761734,2.8929057121276855
336508,311,1600,53.72741087287687,24.390875816345215,0.1376332938671112,0.13113786280155182,0.2687711715698242,2.467742919921875
338108,312,1600,50.08567700929721,23.353336811065674,0.1446138322353363,0.10249289870262146,0.24710673093795776,3.7396912574768066
339708,313,1600,52.811790688056895,24.180522680282593,0.09677764028310776,0.10925225168466568,0.20602989196777344,3.039975166320801
341308,314,1600,61.94507165040881,81.02608323097229,0.09843750298023224,0.08812112361192703,0.18655863404273987,2.952479124069214
342908,315,1600,63.48608204050517,25.074811697006226,0.1451328694820404,0.04732814431190491,0.1924610137939453,2.5775766372680664
344508,316,1600,73.295513575895,25.602713584899902,0.056322213262319565,0.06863031536340714,0.1249525249004364,3.68799090385437
346108,317,1600,63.79074856670506,23.441506147384644,0.3189548850059509,0.2989875078201294,0.6179423928260803,3.1464381217956543
347708,318,1600,75.33002374565498,24.871806859970093,0.08358636498451233,0.11024896055459976,0.1938353180885315,2.593461036682129
349308,319,1600,90.18248120964434,25.513124465942383,0.12226266413927078,0.16058148443698883,0.2828441560268402,2.328803300857544
350908,320,1600,102.08843438100547,81.31015062332153,0.23966479301452637,0.14859071373939514,0.3882555067539215,2.3495333194732666
352508,321,1600,91.01967570410802,23.404626846313477,0.13606533408164978,0.06646005809307098,0.20252539217472076,2.5100643634796143
354108,322,1600,107.58293118306621,24.563324213027954,0.1523771435022354,0.14759063720703125,0.29996776580810547,1.6992616653442383
355708,323,1600,104.34640290174511,25.445173025131226,0.12438435852527618,0.09338328242301941,0.2177676409482956,2.696491241455078
357308,324,1600,106.44627191057458,24.645540714263916,0.13643687963485718,0.15054994821548462,0.2869868278503418,1.6537374258041382
358908,325,1600,94.12636933759603,25.17640519142151,0.07782299071550369,0.08261817693710327,0.16044116020202637,1.6311365365982056
360508,326,1600,98.99391029056709,80.58272671699524,0.1260075569152832,0.13753920793533325,0.26354676485061646,2.4152355194091797
362108,327,1600,107.52140996952856,24.352734804153442,0.08474399149417877,0.06772282719612122,0.1524668186903,1.746309518814087
363708,328,1600,104.04981934389642,23.18791174888611,0.0688885971903801,0.11345414817333221,0.1823427379131317,1.712854027748108
365308,329,1600,89.51647657612496,25.258933544158936,0.14647941291332245,0.2633405327796936,0.40981996059417725,1.5142216682434082
366908,330,1600,97.3742769375001,25.59365749359131,0.3523445725440979,0.18631619215011597,0.5386607646942139,1.4399410486221313
368508,331,1600,90.72942820917567,24.208484411239624,0.12102006375789642,0.060765497386455536,0.18178555369377136,1.3092340230941772
370108,332,1600,84.58038541651887,79.39937090873718,0.18394537270069122,0.11650896072387695,0.300454318523407,1.6216048002243042
371708,333,1600,79.43975956565122,25.935908794403076,0.1344246119260788,0.08484999090433121,0.2192746102809906,1.025977611541748
373308,334,1600,97.66198700832294,24.784559726715088,0.1241585910320282,0.08417124301195145,0.20832982659339905,1.7835785150527954
374908,335,1600,87.70266096787812,23.793023109436035,0.05961690470576286,0.040224477648735046,0.09984138607978821,0.254264235496521
376508,336,1600,97.513200227074,24.71239423751831,0.0956837385892868,0.10396746546030045,0.19965121150016785,0.8155069351196289
378108,337,1600,118.98461787451689,25.389967441558838,0.09540735185146332,0.053492434322834015,0.14889979362487793,0.7290406227111816
379708,338,1600,121.28379841388794,24.53905487060547,0.06474544107913971,0.0759277194738388,0.14067316055297852,1.1449089050292969
381308,339,1600,138.65315390679743,81.43775582313538,0.07419733703136444,0.05590559169650078,0.13010293245315552,0.27990540862083435
382908,340,1600,149.1207540182495,23.83785653114319,0.15090137720108032,0.1270853877067566,0.2779867649078369,0.4953671395778656
384508,341,1600,149.98119334335854,25.007139682769775,0.11293628811836243,0.18117743730545044,0.29411372542381287,0.29798221588134766
386108,342,1600,161.8060365633016,25.08350920677185,0.27996575832366943,0.3572344481945038,0.6372002363204956,0.23494386672973633
386215,343,107,-129.91963226099423,1.1311988830566406,0.33204755187034607,0.40063348412513733,0.7326810359954834,
387815,344,1600,163.8581416961487,24.70451545715332,0.03972744569182396,0.06735801696777344,0.1070854663848877,
389415,345,1600,175.80459329138006,25.152308702468872,0.06844961643218994,0.07102067768573761,0.13947029411792755,
391015,346,1600,173.09492495459565,83.74369692802429,0.05038551986217499,0.06439119577407837,0.11477671563625336,
392615,347,1600,188.13567355948803,23.92518401145935,0.12423554807901382,0.09927520900964737,0.2235107570886612,
393897,348,1282,24.995940318242333,19.46476697921753,0.021684786304831505,0.028814179822802544,0.05049896612763405,
395497,349,1600,143.76501454907537,25.54776954650879,0.04411746934056282,0.03178301081061363,0.07590048015117645,
397097,350,1600,193.19288326230213,23.08367395401001,0.06292717903852463,0.07943395525217056,0.1423611342906952,
398697,351,1600,172.47977226505938,25.361993312835693,0.09532064199447632,0.1776580661535263,0.2729787230491638,
400297,352,1600,193.73351811130698,76.74176335334778,0.21193596720695496,0.2941572070121765,0.5060931444168091,
401219,353,922,-6.883313331268667,13.42225170135498,0.08222061395645142,0.05080785974860191,0.13302847743034363,
402819,354,1600,174.11090246236085,24.578481197357178,0.08589787781238556,0.14378900825977325,0.2296868860721588,
404419,355,1600,189.37574075055025,24.529730796813965,0.05657282844185829,0.1725769340991974,0.22914975881576538,
406019,356,1600,187.97442736552426,25.205302715301514,0.2757855951786041,0.17335742712020874,0.44914302229881287,
407619,357,1600,173.5850260972682,23.148931980133057,0.04776543006300926,0.07617120444774628,0.12393663823604584,
409219,358,1600,205.78495250075983,24.92592144012451,0.06578560173511505,0.07951398193836212,0.14529958367347717,
410819,359,1600,187.2587117798634,47.26868462562561,0.2686406075954437,0.0657724067568779,0.3344130218029022,
411831,360,1012,3.0803751957157885,15.141306638717651,0.07960139214992523,0.06260570138692856,0.1422070860862732,
411877,361,46,-110.38412594152614,0.5257525444030762,0.4668584167957306,0.287851482629776,0.7547098994255066,
413477,362,1600,192.71651182500236,25.784411430358887,0.1164979338645935,0.11572641134262085,0.23222434520721436,
415077,363,1600,168.21864277493503,25.126506090164185,0.10689602047204971,0.1505732238292694,0.2574692368507385,
416677,364,1600,155.35794350299534,24.61818790435791,0.11957710981369019,0.12677589058876038,0.24635300040245056,
418277,365,1600,194.9509800621295,24.441620349884033,0.09759150445461273,0.04884113371372223,0.14643263816833496,
419877,366,1600,163.0875697504501,25.56771183013916,0.10930321365594864,0.19507001340389252,0.30437323451042175,
421477,367,1600,218.14385172443838,80.43464589118958,0.04661337658762932,0.04015541821718216,0.08676879107952118,
423077,368,1600,228.93523505915798,25.61608099937439,0.13128578662872314,0.07657548785209656,0.2078612744808197,
424677,369,1600,162.13888783381054,23.15426802635193,0.1058928593993187,0.06027151271700859,0.166164368391037,
426277,370,1600,216.2332784359959,25.86445140838623,0.23110273480415344,0.11099205911159515,0.3420947790145874,
427877,371,1600,234.55966295016125,24.39737367630005,0.18995937705039978,0.1457137018442154,0.33567309379577637,
429477,372,1600,207.24974848131066,25.257404804229736,0.15450897812843323,0.12868817150592804,0.28319716453552246,
431077,373,1600,212.49210607186038,82.19260573387146,0.0962081328034401,0.05661745369434357,0.15282559394836426,
432677,374,1600,201.6682968989521,25.37768530845642,0.2098967730998993,0.12292259186506271,0.3328193724155426,
434277,375,1600,219.44729918213372,23.880853414535522,0.06923003494739532,0.03638473153114319,0.10561476647853851,
435877,376,1600,233.38367720324837,25.634945154190063,0.2461252212524414,0.27353233098983765,0.519657552242279,
437477,377,1600,200.87620265404007,25.455466985702515,0.05935337767004967,0.0396057590842247,0.09895913302898407,
439077,378,1600,239.79366938460075,23.3606014251709,0.1706632524728775,0.20235443115234375,0.37301766872406006,
440677,379,1600,245.06827597575816,71.94538569450378,0.05199413746595383,0.08375269174575806,0.13574683666229248,
442277,380,1600,242.6235767562278,21.179603576660156,0.037056878209114075,0.026729173958301544,0.06378605216741562,
443877,381,1600,234.28274338175447,21.74308753013611,0.053916215896606445,0.07461823523044586,0.1285344511270523,
445469,382,1592,245.3797650247086,20.526503562927246,0.11043724417686462,0.12367960810661316,0.23411685228347778,
447069,383,1600,233.5535157357246,21.743772506713867,0.09305780380964279,0.0785558670759201,0.1716136634349823,
448582,384,1513,250.35011952468707,19.957401752471924,0.17552348971366882,0.13189035654067993,0.30741384625434875,-2.083786964416504
450019,385,1437,256.10840181652424,64.50183272361755,0.13899454474449158,0.16337648034095764,0.3023710250854492,
451604,386,1585,244.83908015726684,20.688207149505615,0.0893893912434578,0.0683213323354721,0.1577107310295105,-2.370518684387207
453170,387,1566,245.40073543038528,22.028875589370728,0.06893950700759888,0.07827155292034149,0.14721105992794037,-3.3250818252563477
454622,388,1452,255.5411760494633,19.199601411819458,0.3116695284843445,0.20685115456581116,0.518520712852478,-1.0256354808807373
456180,389,1558,249.67569158674056,20.896955251693726,0.1091117411851883,0.08254436403512955,0.19165611267089844,-3.5546963214874268
457696,390,1516,253.5525961788044,19.85671615600586,0.12924298644065857,0.08587133139371872,0.21511432528495789,-4.023080348968506
459188,391,1492,253.76198020247716,17.82270574569702,0.6648948788642883,1.5158072710037231,2.1807022094726562,-3.7309961318969727
460635,392,1447,255.9200736198741,55.763484477996826,0.24923156201839447,0.21899676322937012,0.4682283401489258,
462235,393,1600,168.81330880441294,17.622496128082275,0.06271155178546906,0.05755920708179474,0.1202707588672638,
463679,394,1444,258.0447917852086,16.086897134780884,0.09736686199903488,0.0879475325345993,0.1853143870830536,
465203,395,1524,252.5521816412122,16.016789197921753,0.08409415930509567,0.2105136215686798,0.2946077883243561,
466796,396,1593,250.20685986758883,17.49603271484375,0.9698114395141602,0.7378369569778442,1.7076483964920044,-4.314268589019775
468273,397,1477,255.84478878385298,16.3438618183136,0.07007665187120438,0.07146098464727402,0.1415376365184784,
469726,398,1453,259.20187449765564,15.8025221824646,0.10258008539676666,0.06325377523899078,0.16583386063575745,-3.739736557006836
471185,399,1459,258.30479831835856,74.60980939865112,0.0722331777215004,0.08669726550579071,0.1589304506778717,
472670,400,1485,255.50107205355744,23.846347332000732,0.0649983361363411,0.14004389941692352,0.20504224300384521,-4.118247032165527
474076,401,1406,258.79032639182435,20.507213354110718,0.08347078412771225,0.10429546236991882,0.18776625394821167,-5.429189682006836
475452,402,1376,257.7273651294661,20.67270588874817,0.16834303736686707,0.1835326999425888,0.3518757224082947,-4.564896583557129
476853,403,1401,257.6596074164188,23.367653369903564,0.0777624249458313,0.07582700252532959,0.1535894274711609,
478250,404,1397,261.0797235211037,20.82266592979431,0.12857133150100708,0.19198432564735413,0.3205556571483612,-3.507549285888672
479627,405,1377,261.46222280017025,21.099725484848022,0.05783599615097046,0.06352869421243668,0.12136469036340714,
481019,406,1392,257.0313449041989,71.48555088043213,0.11113227903842926,0.08135771751403809,0.19248999655246735,
482351,407,1332,259.02610750523496,20.86494517326355,0.11341561377048492,0.10860498994588852,0.22202059626579285,
483724,408,1373,255.0347014394279,21.852388381958008,0.10503187030553818,0.1456420123577118,0.25067389011383057,-5.196193218231201
485113,409,1389,253.28184202241624,20.643564701080322,0.1681869924068451,0.16465914249420166,0.33284613490104675,
486496,410,1383,256.14821829177015,22.40547275543213,0.10320901870727539,0.06768330931663513,0.17089232802391052,-5.633708953857422
487883,411,1387,254.32202765144316,20.33241581916809,0.2618280053138733,0.2235085368156433,0.4853365421295166,
489158,412,1275,261.8716721997169,20.616762161254883,1.0573093891143799,0.5540339946746826,1.6113433837890625,-5.377533912658691
490442,413,1284,262.10333752534837,71.03496408462524,0.24497950077056885,0.3059084415435791,0.550887942314148,-5.609762191772461
491740,414,1298,260.48986404598816,21.296778678894043,0.09130358695983887,0.04650533199310303,0.1378089189529419,-5.965000629425049
493023,415,1283,260.3478562327193,18.715235948562622,0.08521459996700287,0.0819282978773117,0.16714289784431458,
494251,416,1228,262.43689413309704,18.715574026107788,0.0506012961268425,0.05371449887752533,0.10431579500436783,
495434,417,1183,265.66684975952097,18.038140535354614,0.052081212401390076,0.0727740079164505,0.12485522031784058,-6.044732093811035
496551,418,1117,269.41592985954526,17.855408668518066,0.09188806265592575,0.08466479182243347,0.17655286192893982,
497769,419,1218,261.1849450879084,18.742608308792114,0.09952276945114136,0.1615169495344162,0.26103973388671875,
498950,420,1181,267.94509258053324,18.081241369247437,0.08035042881965637,0.08243066072463989,0.16278108954429626,-6.929407119750977
500118,421,1168,267.77876878961797,61.19962525367737,0.11102815717458725,0.15092581510543823,0.2619539797306061,-5.900692939758301
501329,422,1211,264.7641508235027,18.945897817611694,0.07026570290327072,0.06300607323646545,0.13327178359031677,
501755,423,426,-10.972171506365228,7.504655361175537,0.17570769786834717,0.11694909632205963,0.2926567792892456,
502991,424,1236,264.4833141036764,18.951213598251343,0.08461912721395493,0.0643288865685463,0.14894801378250122,
504158,425,1167,268.59819737602055,18.22767186164856,0.06580722332000732,0.0632224753499031,0.12902969121932983,-7.005373954772949
505373,426,1215,264.5455081801285,18.444600820541382,0.07540102303028107,0.1066162958741188,0.18201732635498047,
506669,427,1296,260.06079865607927,19.627249479293823,0.11400649696588516,0.07476429641246796,0.18877080082893372,
507938,428,1269,260.0049240672133,20.663180828094482,0.27967336773872375,0.10750709474086761,0.3871804475784302,-6.392502307891846
509116,429,1178,265.80586882888497,17.579236030578613,0.05947786942124367,0.05113762989640236,0.11061549931764603,-7.04574728012085
510321,430,1205,264.6949014547957,65.4387571811676,0.14169830083847046,0.08627308905124664,0.2279713898897171,
511525,431,1204,266.33445527019626,18.254859447479248,0.15299518406391144,0.11736056208610535,0.270355761051178,
512692,432,1167,268.83974750905867,17.73796319961548,0.20700021088123322,0.06682078540325165,0.27382099628448486,-5.948667526245117
513878,433,1186,267.3155587300409,18.592352867126465,0.21593211591243744,0.6630316972732544,0.878963828086853,-6.04089879989624
515040,434,1162,269.15007827235837,17.521880626678467,0.1795310080051422,0.19729731976985931,0.37682831287384033,-6.406907081604004
515318,435,278,-53.61130461538075,5.3858983516693115,0.07454966008663177,0.0412893146276474,0.11583897471427917,-7.4107818603515625
516456,436,1138,269.354788922395,17.4373140335083,0.048245154321193695,0.0385076105594635,0.0867527648806572,-7.623532295227051
517589,437,1133,271.31771121786994,18.369163274765015,0.12043110281229019,0.06968291103839874,0.19011402130126953,
518774,438,1185,266.8141711267317,18.198885679244995,0.22422325611114502,0.132422536611557,0.356645792722702,-6.489832401275635
519893,439,1119,272.9277708264295,17.431548833847046,0.26818573474884033,0.1428299993276596,0.41101574897766113,
521007,440,1114,271.50625118396835,61.99992227554321,0.07255339622497559,0.06358123570680618,0.13613462448120117,
522107,441,1100,272.47461341781207,16.96675443649292,0.07076285779476166,0.08951248973608017,0.16027534008026123,
523200,442,1093,272.7245899986812,16.109572410583496,0.09400512278079987,0.0765233039855957,0.17052842676639557,-7.147949695587158
523487,443,287,-54.408833196442515,4.293774843215942,0.219148188829422,0.1872280240058899,0.4063762128353119,
524636,444,1149,269.19740263809524,18.178131341934204,0.05610773712396622,0.05679210647940636,0.11289983987808228,-7.642720699310303
525294,445,658,39.46499712567322,9.878779649734497,0.4285329580307007,0.2626161575317383,0.691149115562439,-7.150036811828613
526395,446,1101,270.3291355401388,17.425052642822266,0.16319723427295685,0.1789119988679886,0.34210923314094543,
527489,447,1094,268.9626433188193,17.240041732788086,0.13458415865898132,0.08744226396083832,0.22202642261981964,
528613,448,1124,269.05691575615697,17.004151821136475,0.1548970639705658,0.15061062574386597,0.30550768971443176,
529744,449,1131,269.00148345581334,17.37547755241394,0.07983653247356415,0.07339152693748474,0.1532280594110489,-8.493722915649414
530920,450,1176,263.8635091255685,56.14836359024048,0.15728582441806793,0.20313242077827454,0.36041826009750366,-8.044352531433105
531847,451,927,107.96682357140969,14.968211889266968,0.13228808343410492,0.1290239542722702,0.2613120377063751,
532925,452,1078,272.40114227434066,16.499736070632935,0.10533975064754486,0.13369645178318024,0.2390362024307251,
534003,453,1078,269.7695408901232,15.670902252197266,0.10881402343511581,0.10198258608579636,0.21079660952091217,
535047,454,1044,273.0317458971414,16.35571575164795,0.05851282551884651,0.16357553005218506,0.22208835184574127,
536118,455,1071,271.60814907371895,17.770143747329712,0.09661926329135895,0.13636907935142517,0.23298834264278412,-8.098892211914062
536428,456,310,-64.94999136494114,3.635374069213867,0.2739861011505127,0.21248523890972137,0.48647135496139526,-8.592046737670898
537552,457,1124,267.6223001100585,17.386486530303955,0.12097688019275665,0.08279359340667725,0.2037704735994339,-8.238420486450195
538609,458,1057,274.44336790613755,16.38953733444214,0.15958404541015625,0.0733766183257103,0.23296067118644714,
539669,459,1060,272.3774624749871,16.901033878326416,0.13857127726078033,0.12232117354869843,0.26089245080947876,
540709,460,1040,275.0866768433157,59.911288022994995,0.1147623360157013,0.14784151315689087,0.26260384917259216,
541731,461,1022,275.866840391552,16.43117594718933,0.15113982558250427,0.13634145259857178,0.28748127818107605,
542780,462,1049,273.68421360328927,15.21308970451355,0.1584489345550537,0.09719353914260864,0.25564247369766235,-8.94433307647705
543873,463,1093,272.3397727969274,16.90848469734192,0.1115201860666275,0.18513047695159912,0.29665064811706543,
544987,464,1114,268.36353965563785,17.356642484664917,0.12699496746063232,0.128522127866745,0.2555170953273773,
546089,465,1102,269.6261283924168,17.4302396774292,0.34411078691482544,0.2757161855697632,0.6198269724845886,
547138,466,1049,274.01086086275114,16.794762134552002,0.11011788249015808,0.16192880272865295,0.27204668521881104,-9.268877983093262
548203,467,1065,275.2131019337511,16.863441944122314,0.13506250083446503,0.11854538321495056,0.2536078691482544,
549242,468,1039,276.3015393826442,15.697702169418335,0.12387482076883316,0.11221012473106384,0.2360849380493164,-9.6644287109375
550330,469,1088,271.5669479165032,56.46339249610901,0.17577648162841797,0.14938566088676453,0.3251621425151825,-9.357705116271973
551388,470,1058,273.168230848087,16.458014726638794,0.09157758951187134,0.1736973524093628,0.26527494192123413,-9.642745971679688
552463,471,1075,271.6319224599925,16.014758348464966,0.06156791374087334,0.17800281941890717,0.2395707368850708,
553468,472,1005,275.5550919807468,14.520480155944824,0.11626362800598145,0.08843576908111572,0.20469939708709717,-10.158525466918945
554562,473,1094,269.1071279281216,17.422630071640015,0.11595510691404343,0.10059372335672379,0.2165488302707672,-8.950443267822266
555586,474,1024,274.46741476672827,15.452625036239624,0.09342245012521744,0.057240985333919525,0.15066343545913696,-9.53531551361084
556674,475,1088,268.84958118822544,16.51607847213745,0.1176898330450058,0.09590539336204529,0.2135952264070511,-9.699895858764648
557708,476,1034,274.8013403841844,16.365877389907837,0.07380959391593933,0.06035444885492325,0.13416403532028198,-9.812528610229492
558768,477,1060,272.51528364102643,17.281474828720093,0.06833731383085251,0.07601474225521088,0.1443520486354828,-10.089191436767578
559788,478,1020,277.7229784956349,14.88194727897644,1.375226378440857,1.333746075630188,2.708972454071045,-8.918342590332031
560722,479,934,122.13395312178486,54.83699893951416,0.32146725058555603,0.3111083209514618,0.6325755715370178,-8.785625457763672
561767,480,1045,274.51812656892116,15.941114902496338,0.14961272478103638,0.11095163226127625,0.2605643570423126,
562235,481,468,-15.346660055166083,7.895853042602539,0.2492721974849701,0.2247518002986908,0.4740239977836609,
563291,482,1056,273.8882148013393,16.850356578826904,0.25001317262649536,0.3537243902683258,0.6037375926971436,
564445,483,1154,266.9179047041019,18.724973917007446,0.24053052067756653,0.22717925906181335,0.4677097797393799,
565622,484,1177,263.74236465289124,17.928678035736084,0.1430853009223938,0.1463840752840042,0.2894693613052368,-10.119245529174805
566657,485,1035,272.6980302466582,15.809562683105469,0.11380602419376373,0.16350598633289337,0.2773120105266571,
567678,486,1021,274.4106146491603,15.323744058609009,0.16207188367843628,0.12529143691062927,0.28736332058906555,-11.16040325164795
568713,487,1035,273.07143743518213,17.662336349487305,0.09869509190320969,0.19137638807296753,0.2900714874267578,
569768,488,1055,273.1141579173888,15.844706535339355,0.09575091302394867,0.09767669439315796,0.19342760741710663,-10.46235179901123
570820,489,1052,273.14547148835914,58.210999488830566,1.6235913038253784,1.6711678504943848,3.2947592735290527,-9.41636848449707
571867,490,1047,275.3946623139925,16.98405885696411,0.09439509361982346,0.10853614658117294,0.2029312402009964,
572378,491,511,4.714455825105077,8.104515790939331,0.13127180933952332,0.12718789279460907,0.2584596872329712,-9.176204681396484
573362,492,984,281.199754873094,14.534866333007812,0.2119978368282318,0.22502443194389343,0.43702226877212524,-11.333621978759766
574367,493,1005,277.95966784440367,14.914897203445435,0.20743387937545776,0.18244507908821106,0.3898789584636688,
575319,494,952,282.95448254766416,15.894192218780518,0.1263129562139511,0.17507556080818176,0.3013885021209717,
576379,495,1060,274.7180542592858,17.09824514389038,0.09796951711177826,0.07285648584365845,0.1708260029554367,
577425,496,1046,277.1153428437647,15.33434534072876,0.14668560028076172,0.19569025933742523,0.34237587451934814,
578416,497,991,280.45687095396886,15.777461051940918,0.07316557317972183,0.13966107368469238,0.21282663941383362,-11.548274993896484
579433,498,1017,279.2562152080594,16.12028956413269,0.08443649113178253,0.05754289776086807,0.1419793963432312,
580431,499,998,281.03319287688197,55.672459840774536,0.11482709646224976,0.13641728460788727,0.25124436616897583,
581433,500,1002,278.87245029404914,16.143364191055298,0.1077018603682518,0.15356919169425964,0.26127105951309204,
582417,501,984,280.8865182521064,15.921192407608032,0.0863448902964592,0.11110472679138184,0.19744962453842163,
583395,502,978,279.3740751644383,13.682269811630249,0.15970289707183838,0.21879780292510986,0.37850069999694824,
584535,503,1140,267.7148882570196,18.266237497329712,0.13990017771720886,0.1569000631570816,0.29680025577545166,
585552,504,1017,277.3036450846159,15.983973741531372,0.1262553334236145,0.08556105941534042,0.21181640028953552,-11.487092971801758
586607,505,1055,274.47700166158774,16.044211626052856,0.09870991110801697,0.08304722607135773,0.1817571371793747,
